StartDate,EndDate,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,batch,LocationLatitude,LocationLongitude,UserLanguage,Q_RecaptchaScore,id,comp1g1 ,comp2g1,Action1rA ,Action1rB,treatment,role,action,comp1g1BZ ,comp2g1BZ,ActionABZ,ActionBBZ,comp1EW ,comp2EW,EWg1actionA,EWg1actionB ,About,Advice1,Dnorm1,Dnorm2,Snorm1 ,Snorm2,Lotteries,education ,hamlet,politics_1,Submission id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
2/22/24 16:18,2/22/24 16:42,73.0.73.161,100,1401,TRUE,2/22/24 16:42,R_1r1t8tbxEhRBMJi,2,26.4525,-80.1562,EN,0.899999976,56a3e69d582971000b7b0f4a,,,,,ew,a,Pass,,,,,5 tokens,15 tokens,Pass,,This reminds me of a profit sharing scenario. A scenario where a team of people can either invest together or pull out and take each others' money. It shows how people look to interact and share with one another given additional monetary opportunities.,A future player would benefit from passing their tokens to the next person. Hope that the next person passes theirs too so the investment grows. If you hold its barely a win for you.,Pass,Pass,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens","Four-year degree (Bachelor's, etc.)","50,000",60,65d7c682f4835e5a8ed138c3,APPROVED,2024-02-22T22:18:36.070000Z,2024-02-22T22:42:04.416000Z,2024-02-23T02:03:07.369000Z,2024-02-22T22:42:04.963296Z,1409,C18UP4AJ,2674,27,Male,White,United States,United States,United States,English,No,Full-Time
2/22/24 15:58,2/22/24 16:03,72.189.128.61,100,293,TRUE,2/22/24 16:03,R_11dH8c7jwZyFvJK,2,28.5274,-81.6012,EN,1,571cea664ca277001153c045,,,,,bz,b,Pass,10 tokens,15 tokens,,Pass,,,,,"It reminds me of sharing with my community by donating goods and money to those in need. If I decide to hold things, then they don't get passed on. If I donate and others do as well, the contribution grows. It wants to capture if we'll be generous or greedy. ","If you want to feel good about your decision, it's best to try to maximize the payouts for the good of both players. You may not even get the chance, if you're the second player. But if you do get the chance, that means your partner trusted you, and you should do the right thing. ",Pass,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens","2-year degree (Associate's, etc.)",50000,65,65d7c377cdc6b3bbaf4838e3,APPROVED,2024-02-22T21:58:35.327000Z,2024-02-22T22:03:40.037000Z,2024-02-22T22:09:03.374000Z,2024-02-22T22:03:40.552643Z,305,C18UP4AJ,4722,48,Male,White,United States,United States,United States,English,No,Full-Time
2/22/24 17:04,2/22/24 17:14,142.197.77.76,100,619,TRUE,2/22/24 17:14,R_30pCWwDkPKRK4yI,2,29.139,-80.9806,EN,0.899999976,578d6aa570c76a000124464b,,,,,bz,a,Hold,10 tokens,15 tokens,Hold,,,,,,"This seems the safest action. If I choose Pass I'm now at the mercy of B. If B decides to maximize B's outcome, I'm screwed, and the difference is significant for B. I'd need B to pass for us both to make more money. I'm not willing to do that. I don't want to screw B, but I don't want to screw myself either.","The decision rests on how much you trust B to maximize the gain for both, rather than just B alone. Without B knowing or caring about us, I wasn't willing to chance that and opted for a decent return for both of us. Your mileage may vary.",Hold,Hold,Hold,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",Terminal graduate degree,9000000,61,65d7d2db551550287369ba43,APPROVED,2024-02-22T23:04:13.189000Z,2024-02-22T23:15:20.930000Z,2024-02-23T02:06:19.521000Z,2024-02-22T23:15:21.420604Z,668,C18UP4AJ,219,76,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
2/22/24 17:05,2/22/24 17:12,174.107.71.187,100,379,TRUE,2/22/24 17:12,R_7rIlK9YiOrB2kSN,2,33.9632,-80.9341,EN,0.899999976,58d165dff7a08b000176c54c,,,,,bz,a,Pass,10 tokens,15 tokens,Pass,,,,,,I dont really know. I just choose the option that benefits us both. I want us both to recieve a payout so it can be fair for us both.,Its always best to go with option that benefits both players. It would not be fair if one player got a payout and the other didn't due to selfishness.,Pass,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",High school,1000000,50,65d7d2ef8d3964e3be1a9de1,APPROVED,2024-02-22T23:05:46.487000Z,2024-02-22T23:12:15.506000Z,2024-02-23T02:06:19.745000Z,2024-02-22T23:12:16.076613Z,390,C18UP4AJ,2325,28,Female,Black,United States,United States,United States,English,No,Full-Time
2/22/24 15:23,2/22/24 15:28,82.26.175.231,100,287,TRUE,2/22/24 15:28,R_5YCZuKyPVnNnEP5,2,51.3639,0.614,EN,1,593dd25b6b824b0001a7024a,,,,,bz,b,Hold,10 tokens,15 tokens,,Hold,,,,," not  sure what it is trying to capture, reminds me of goldenballs on TV",i would take my time and think about the questions/answer carefully before just jumping in ,Hold,Pass,Pass,Hold,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",High school,6000,69,65d7bb35a628bff5598ddd84,APPROVED,2024-02-22T21:23:05.385000Z,2024-02-22T21:28:18.874000Z,2024-02-22T22:07:13.994000Z,2024-02-22T21:28:19.461128Z,314,C18UP4AJ,2014,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
2/22/24 16:16,2/22/24 16:51,73.44.112.153,100,2097,TRUE,2/22/24 16:51,R_1gBAysOyy8OLWOs,2,41.946,-87.7033,EN,1,595d0331d8bd8d000154e148,0 tokens,15 tokens,Hold,,k,a,Hold,,,,,,,,,"I think its trying to measure selfishness. There is an opportunity for two people to do well or one person to do a little bit better, and the other a lot worse so theres clearly an option where someone makes a small sacrifice to help someone.","The best way to play is to help out the other player. That way, you both achieve a good result. If you don’t, you only have such a small benefit while they get nothing.",Pass,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",Terminal graduate degree,30000,100,65d7c79e808a8ee2514cd755,APPROVED,2024-02-22T22:16:04.024000Z,2024-02-22T22:51:43.808000Z,2024-02-23T02:03:12.062000Z,2024-02-22T22:51:44.401943Z,2140,C18UP4AJ,5284,39,Male,White,United States,United States,United States,English,No,Full-Time
2/22/24 16:12,2/22/24 16:20,68.101.123.228,100,448,TRUE,2/22/24 16:20,R_3f1kZ7Zz4WvJgCs,2,33.6914,-117.7913,EN,1,59bdeb96ab8d830001fe5ef1,,,,,ew,a,Pass,,,,,5 tokens,15 tokens,Pass,,"I think that this decision requires a lot of trust from both sides. Each person needs to trust that a stranger will work in the best interest of both and not only for their own benefit. I think it is trying to capture how people will work socially, whether they will choose to work together for the benefit of all, or if they will only look out for themselves in order to profit as much as possible.","I would advise the player to take a chance on the goodness of their counterpart. I would advise them to have some faith and hope that their counterpart sees and values their trust and decides to do the same. If it does not work out that way, I would try to encourage the player to not get too discouraged.",Pass,Pass,none,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens","Four-year degree (Bachelor's, etc.)","300,000",90,65d7c6c98bfb86dc51887dcc,APPROVED,2024-02-22T22:12:40.001000Z,2024-02-22T22:20:16.175000Z,2024-02-23T02:02:49.034000Z,2024-02-22T22:20:16.701500Z,457,C18UP4AJ,2675,33,Female,Mixed,United States,United States,United States,English,No,Full-Time
2/22/24 16:15,2/22/24 16:52,47.25.208.151,100,2193,TRUE,2/22/24 16:52,R_5o8u0jlZbhMMoXT,2,42.055,-124.2803,EN,1,59f21fe8cc514a00011a66cf,,,,,ew,b,Pass,,,,,5 tokens,15 tokens,,Pass,"I try to think of something, but nothing is coming to mind as I do not have these types of interactions with people. I think it is trying to get people to trust each other for greater rewards.","If I were to give a future player advice, I would suggest trying to maximize the profits for both players. If you work together, you can make more than if you try to be selfish or untrusting. Players should go into this with a sense of trust.",Pass,Pass,none,none,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",Some college,30000,30,65d7c7941f8f3c5a044bace9,APPROVED,2024-02-22T22:15:53.212000Z,2024-02-22T22:53:11.784000Z,2024-02-23T02:02:51.986000Z,2024-02-22T22:53:12.413469Z,2239,C18UP4AJ,2882,48,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
2/22/24 16:17,2/22/24 16:27,209.137.205.243,100,581,TRUE,2/22/24 16:27,R_7fxpVLCrxmLb7jP,2,37.6478,-98.723,EN,1,5a0229a5728b1b0001ad8b5b,,,,,bz,b,Pass,10 tokens,15 tokens,,Pass,,,,,Think it seeing if people think more about themselves or as a group. It is also some trust that the other person isn't going to keep thr higher amount. Is the risk of losing worth the chance of gaining.,"Share and everyone will come out a head. It would be easy to keep more, but would you want some one else doing that. It can be a win win if no one is greedy",Pass,Hold,Pass,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",High school,300,77,65d7c80fc545762dfd9cbe88,APPROVED,2024-02-22T22:17:56.008000Z,2024-02-22T22:28:09.164000Z,2024-02-23T02:03:14.875000Z,2024-02-22T22:28:09.691365Z,614,C18UP4AJ,394,35,Male,White,United States,United States,United States,English,No,Full-Time
2/22/24 15:22,2/22/24 15:37,77.97.248.123,100,903,TRUE,2/22/24 15:37,R_8tBarqfEOU5HDe9,2,55.9665,-3.2973,EN,1,5a8703fa17ef35000170998a,5 tokens,15 tokens,Pass,,k,a,Pass,,,,,,,,,I find it easier to just go with my gut reaction when i have a difficult choice to make. Sometimes if you ruminate and overthink a decision you can make a choice that you regret. There is less to lose if you make a decision spontaneously.i think the problem is trying to find out what kind of person you are.,The best decision is to reread the situation a few times and imagine yourself making one decision and then the other. How do you feel after each one.Then go for your gut reaction.,Pass,Pass,none,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens","Four-year degree (Bachelor's, etc.)",500000,91,65d7bb146337aa59292cadc7,APPROVED,2024-02-22T21:22:35.458000Z,2024-02-22T21:38:19.075000Z,2024-02-22T22:07:09.673000Z,2024-02-22T21:38:19.771991Z,944,C18UP4AJ,964,56,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
2/22/24 16:17,2/22/24 16:46,99.25.50.54,100,1749,TRUE,2/22/24 16:46,R_1KOqFgK8giw3kR6,2,33.1909,-96.6198,EN,1,5a9771d6873cda0001dc955e,0 tokens,15 tokens,Pass,,k,a,Pass,,,,,,,,,I feel this interaction reminds me of the way opportunities are spread amongst people. These captures that there are many opportunities to build together. It is all about how you approach the opportunity.,"I recommend that you go with your heart. I believe sharing is caring so if you are a thoughtful person you should try to spread the wealth. If you are not a thoughtful person than you should hold, but you will end up losing in the long run.",Pass,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens","Four-year degree (Bachelor's, etc.)",100000,100,65d7c8046a462716878a6b39,APPROVED,2024-02-22T22:17:43.760000Z,2024-02-22T22:47:02.193000Z,2024-02-23T02:03:14.450000Z,2024-02-22T22:47:02.885583Z,1759,C18UP4AJ,3393,36,Male,Black,United States,United States,United States,English,No,Full-Time
2/22/24 16:05,2/22/24 16:14,162.231.159.212,100,582,TRUE,2/22/24 16:14,R_1PckCf3nJDStlhi,2,35.3878,-118.936,EN,1,5adb8015f6b58c0001fa382f,,,,,bz,b,Pass,10 tokens,12 tokens,,Pass,,,,,"I believe this interaction is trying to measure levels of altruism. For some reason, it reminded me of hopscotch. I believe it was the ""pass"" aspect of the game. ",I would say their choices affect the outcome. It depends on if they want to benefit themselves or the other player. They should read the instructions and decide their angle. ,Pass,Hold,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens","2-year degree (Associate's, etc.)","3,000,000",20,65d7c5149832e76abcfed261,APPROVED,2024-02-22T22:05:13.570000Z,2024-02-22T22:15:16.654000Z,2024-02-23T02:03:01.391000Z,2024-02-22T22:15:17.179739Z,604,C18UP4AJ,2358,31,Male,White,United States,United States,United States,English,Yes,Part-Time
2/22/24 15:22,2/22/24 15:28,72.53.202.197,100,367,TRUE,2/22/24 15:28,R_6jOC1WOdWhknnbj,2,43.6911,-79.3353,EN,1,5aeaa72578b0060001e6b048,,,,,bz,a,Hold,10 tokens,15 tokens,Hold,,,,,,It reminded me of gambling - whether to actually make a bet or pass and not engage in gambling.,Decide if a 50/50 chance of earning 50% more is worth potentially losing 20%.,Hold,Pass,none,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",Some college,"200,000",85,65d7badb832a1a185f1ba964,APPROVED,2024-02-22T21:22:44.123000Z,2024-02-22T21:29:53.971000Z,2024-02-22T22:07:05.754000Z,2024-02-22T21:29:54.526747Z,430,C18UP4AJ,17,30,Female,Mixed,Canada,Canada,Canada,English,No,Full-Time
2/22/24 15:22,2/22/24 15:32,51.9.177.250,100,574,TRUE,2/22/24 15:32,R_881XlaYiyd5R9IJ,2,51.6445,-3.9775,EN,0.899999976,5b101060444cef0001caa622,,,,,ew,b,Hold,,,,,5 tokens,15 tokens,,Hold,This interaction is trying to gauge how selfish people are when it comes to the distribution of funds. Without knowing what the other person it emphasises the need to trust what the other person might do. It is difficult to align this scenario to something that might be experienced in daily life.,"It is impossible to know what the counterpart will do, and so I think that the best way to play is in an unselfish way. It is better to aim for a lower amount that sees both players win than aim for the highest amount leaving one player without money. It is always worth trying to invest. ",Hold,Hold,none,none,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens","Four-year degree (Bachelor's, etc.)",200000,25,65d7bb04c545762dfd9cbb44,APPROVED,2024-02-22T21:22:56.027000Z,2024-02-22T21:32:43.260000Z,2024-02-22T22:07:29.710000Z,2024-02-22T21:32:43.739948Z,588,C18UP4AJ,531,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
2/22/24 16:11,2/22/24 16:18,174.72.48.138,100,422,TRUE,2/22/24 16:18,R_7jrZZY9waYP01zu,2,33.3908,-111.9184,EN,0.899999976,5b33034d975e260001e981c9,0 tokens,15 tokens,,Pass,k,b,,,,,,,,,,"This doesn't remind me of anything specifically from my daily life, but I think it's trying to capture whether people trust others or not (e.g., if A doesn't trust the other person, they're most likely to hold). It could also be trying to capture how generous someone is. For example, if B is passed to and they choose to also pass, they can be seen as generous because both parties receive the same amount of tokens.","I would advise the future player to pass, regardless of their role. I think it's the fair thing to do. If both parties pass, they end up with 15 tokens each, which is the most just outcome (instead of one player ending up with all the tokens, etc.).",Pass,Pass,Pass,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens","2-year degree (Associate's, etc.)",250000,85,65d7c69113d740a406a4a701,APPROVED,2024-02-22T22:11:32.223000Z,2024-02-22T22:18:50.102000Z,2024-02-23T02:02:47.810000Z,2024-02-22T22:18:50.539616Z,438,C18UP4AJ,2132,28,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
2/22/24 16:20,2/22/24 16:25,24.23.200.146,100,296,TRUE,2/22/24 16:25,R_3ktYlupcomOFaXF,2,37.3177,-121.938,EN,0.800000012,5b5955e7f2333f00013176b2,0 tokens,15 tokens,,Pass,k,b,,,,,,,,,,"This seems like something similar to gametheory. I think it is trying to capture two individuals being selfish and ending with nothing, or willing to share and both benefit. It is a test to human nature and trust.","You should play with your gut instinct and do whatever you want to. Your choice has consequences, so you will just need to be able to deal with them and be okay with the results. Your choice depends on the faith you have in other people.",Hold,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",Terminal graduate degree,1000000,82,65d7c8a0e5e23a968f4c36a4,APPROVED,2024-02-22T22:20:23.151000Z,2024-02-22T22:25:31.288000Z,2024-02-23T02:02:54.532000Z,2024-02-22T22:25:31.887975Z,309,C18UP4AJ,430,23,Female,Asian,United States,United States,United States,English,Yes,Due to start a new job within the next month
2/22/24 16:45,2/22/24 16:53,98.28.78.31,100,480,TRUE,2/22/24 16:53,R_5HkLP0XjqbuUSAW,2,41.5398,-83.5894,EN,0.899999976,5b9ed139cbabef00011756d3,0 tokens,15 tokens,,Pass,k,b,,,,,,,,,,"This isn't currently reminding me of anything in daily life. I may be mistaken, but this reminds me of the prisonersdilemma. Otherwise, I guess it's being rewarded for being willing to share. ",It seems like it makes sense to always pass. 15 is better than 0. It just makes more sense to do what gets everyone more rather than nothing.,Hold,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",Terminal graduate degree,1000000,100,65d7ce59132e044b80471e12,APPROVED,2024-02-22T22:45:02Z,2024-02-22T22:54:07.898000Z,2024-02-23T02:06:15.486000Z,2024-02-22T22:54:08.398236Z,546,C18UP4AJ,3273,29,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
